,id,country,signup_date,message_count,call_count,search_count
634,10000634,SE,2019-03-17,2,8,23
635,10000635,IT,2019-03-09,0,55,18
636,10000636,FR,2019-03-30,24,77,5
637,10000637,GB,2019-03-15,9,3,28
638,10000638,ES,2019-03-16,0,24,16
639,10000639,IT,2019-03-31,0,44,15
640,10000640,IT,2019-03-24,0,27,25
641,10000641,IT,2019-03-08,0,20,22
642,10000642,IT,2019-03-08,8,29,33
643,10000643,GB,2019-03-15,0,17,31
644,10000644,GB,2019-04-01,3,14,11
645,10000645,IT,2019-03-20,0,29,8
646,10000646,IT,2019-03-27,0,87,12
647,10000647,IT,2019-03-12,0,42,46
648,10000648,IT,2019-03-12,8,11,32
649,10000649,ES,2019-03-28,0,25,26
650,10000650,GB,2019-03-30,6,4,14
651,10000651,IT,2019-03-21,0,67,37
652,10000652,ES,2019-03-29,0,0,30
653,10000653,SE,2019-03-18,1,33,35
654,10000654,ES,2019-03-22,2,47,39
655,10000655,GB,2019-03-03,0,24,26
656,10000656,SE,2019-03-08,0,75,38
657,10000657,SE,2019-03-26,10,49,35
658,10000658,IT,2019-03-08,0,124,39
659,10000659,SE,2019-03-25,0,36,27
660,10000660,SE,2019-03-14,28,23,36
661,10000661,IT,2019-03-24,3,74,35
662,10000662,GB,2019-03-09,0,54,26
663,10000663,ES,2019-03-27,0,12,29
664,10000664,IT,2019-03-16,0,32,37
665,10000665,IT,2019-03-27,0,78,16
666,10000666,IT,2019-03-20,16,25,24
667,10000667,FR,2019-03-19,3,33,33
668,10000668,SE,2019-03-27,3,4,20
669,10000669,FR,2019-03-19,0,41,25
670,10000670,IT,2019-03-29,0,27,45
671,10000671,IT,2019-03-13,0,32,27
672,10000672,IT,2019-03-30,0,21,11
673,10000673,FR,2019-03-11,5,28,24
674,10000674,GB,2019-03-21,1,24,28
675,10000675,IT,2019-04-01,0,0,22
676,10000676,GB,2019-04-02,0,61,21
677,10000677,GB,2019-03-22,0,50,17
678,10000678,GB,2019-03-30,0,35,37
679,10000679,GB,2019-03-24,0,14,10
680,10000680,IT,2019-03-14,0,21,35
681,10000681,GB,2019-03-15,0,20,25
682,10000682,GB,2019-03-23,12,64,40
683,10000683,IT,2019-03-30,0,24,4
684,10000684,IT,2019-03-19,2,30,37
685,10000685,SE,2019-03-03,0,44,32
686,10000686,SE,2019-03-15,0,15,15
687,10000687,SE,2019-03-08,29,0,7
688,10000688,FR,2019-03-14,0,20,11
689,10000689,SE,2019-03-16,24,20,8
690,10000690,SE,2019-03-08,0,34,22
691,10000691,IT,2019-03-04,0,383,33
692,10000692,SE,2019-03-15,0,20,21
693,10000693,IT,2019-03-21,0,64,43
694,10000694,SE,2019-03-20,7,10,15
695,10000695,ES,2019-03-25,3,6,38
696,10000696,GB,2019-04-02,0,24,36
697,10000697,IT,2019-03-28,0,20,16
698,10000698,IT,2019-03-19,2,3,4
699,10000699,IT,2019-03-15,0,58,28
700,10000700,FR,2019-03-15,0,45,21
701,10000701,IT,2019-03-26,0,62,30
702,10000702,SE,2019-03-22,0,96,39
703,10000703,IT,2019-03-08,1,33,31
704,10000704,GB,2019-03-05,5,2,16
705,10000705,GB,2019-03-15,8,0,22
706,10000706,IT,2019-03-09,1,55,45
707,10000707,SE,2019-03-11,2,0,1
708,10000708,SE,2019-03-30,0,45,12
709,10000709,FR,2019-03-14,0,16,17
710,10000710,SE,2019-03-17,0,19,17
711,10000711,IT,2019-03-14,0,190,19
712,10000712,IT,2019-03-20,10,54,31
713,10000713,ES,2019-03-22,0,0,30
714,10000714,ES,2019-03-14,0,22,26
715,10000715,IT,2019-03-26,0,31,42
716,10000716,GB,2019-03-22,0,282,40
717,10000717,ES,2019-03-13,0,11,36
718,10000718,ES,2019-03-23,0,33,34
719,10000719,FR,2019-03-29,5,70,24
720,10000720,IT,2019-03-05,0,57,12
721,10000721,IT,2019-03-16,4,164,23
722,10000722,SE,2019-03-26,4,8,35
723,10000723,IT,2019-03-19,0,156,22
724,10000724,FR,2019-03-27,0,34,23
725,10000725,ES,2019-03-28,4,0,8
726,10000726,GB,2019-03-02,0,57,31
727,10000727,ES,2019-03-18,0,48,26
728,10000728,SE,2019-03-07,0,29,26
729,10000729,SE,2019-03-05,0,38,39
730,10000730,IT,2019-03-29,0,47,15
731,10000731,ES,2019-03-29,0,10,26
732,10000732,IT,2019-03-08,13,35,39
733,10000733,IT,2019-03-05,2,74,41
734,10000734,IT,2019-03-24,0,183,32
735,10000735,GB,2019-03-08,16,124,18
736,10000736,IT,2019-03-29,0,102,42
737,10000737,ES,2019-03-09,0,0,30
738,10000738,SE,2019-03-22,1,37,30
739,10000739,IT,2019-03-20,0,39,7
740,10000740,IT,2019-04-01,0,20,42
741,10000741,SE,2019-03-13,1,100,40
742,10000742,SE,2019-03-30,0,22,28
743,10000743,IT,2019-03-16,0,65,37
744,10000744,IT,2019-03-05,0,20,20
745,10000745,ES,2019-03-20,0,0,30
746,10000746,GB,2019-03-14,2,0,11
747,10000747,IT,2019-03-13,0,78,46
748,10000748,IT,2019-03-26,0,40,37
749,10000749,SE,2019-03-26,0,36,10
750,10000750,SE,2019-04-01,0,15,31
751,10000751,IT,2019-03-14,0,26,24
752,10000752,ES,2019-03-19,12,58,29
753,10000753,IT,2019-03-26,0,23,31
754,10000754,SE,2019-03-22,0,67,32
755,10000755,IT,2019-03-12,0,23,13
756,10000756,FR,2019-03-14,0,26,14
757,10000757,SE,2019-03-26,2,2,11
758,10000758,ES,2019-03-24,0,8,23
759,10000759,IT,2019-03-13,0,21,28
760,10000760,IT,2019-03-25,11,43,32
761,10000761,FR,2019-03-12,37,37,19
762,10000762,SE,2019-03-07,0,25,21
763,10000763,IT,2019-03-28,0,112,42
764,10000764,IT,2019-03-19,10,63,29
765,10000765,GB,2019-03-04,0,115,36
766,10000766,GB,2019-03-15,0,48,27
767,10000767,SE,2019-03-05,17,0,2
768,10000768,IT,2019-03-27,0,20,13
769,10000769,IT,2019-03-23,0,51,33
770,10000770,SE,2019-03-05,14,28,19
771,10000771,SE,2019-03-20,0,25,28
772,10000772,IT,2019-03-27,0,63,45
773,10000773,IT,2019-03-03,0,84,44
774,10000774,GB,2019-03-28,0,64,5
775,10000775,SE,2019-03-31,1,37,11
776,10000776,GB,2019-03-20,0,15,23
777,10000777,IT,2019-03-11,4,1,30
778,10000778,IT,2019-03-27,0,22,17
779,10000779,ES,2019-03-19,15,41,33
780,10000780,SE,2019-03-16,0,66,27
781,10000781,IT,2019-04-01,0,74,24
782,10000782,FR,2019-03-23,0,80,39
783,10000783,FR,2019-03-22,0,17,28
784,10000784,SE,2019-03-22,0,17,10
785,10000785,ES,2019-03-09,0,47,37
786,10000786,GB,2019-03-06,0,9,14
787,10000787,GB,2019-04-01,0,9,11
788,10000788,SE,2019-03-04,0,66,34
789,10000789,ES,2019-03-29,0,49,13
790,10000790,IT,2019-03-29,0,21,28
791,10000791,IT,2019-03-31,3,60,31
792,10000792,IT,2019-03-26,0,67,41
793,10000793,SE,2019-03-16,0,74,14
794,10000794,SE,2019-03-25,0,45,10
795,10000795,SE,2019-03-25,0,54,19
796,10000796,GB,2019-03-28,37,14,32
797,10000797,FR,2019-03-12,0,51,26
798,10000798,IT,2019-03-19,0,32,21
799,10000799,GB,2019-03-09,0,25,31
800,10000800,FR,2019-03-21,2,21,18
801,10000801,SE,2019-03-16,0,59,38
802,10000802,GB,2019-03-27,3,0,22
803,10000803,FR,2019-03-20,7,29,28
804,10000804,FR,2019-03-29,4,10,32
805,10000805,IT,2019-03-30,0,41,17
806,10000806,IT,2019-03-31,6,28,39
807,10000807,IT,2019-03-28,4,138,35
808,10000808,GB,2019-03-23,0,27,21
809,10000809,GB,2019-03-10,24,13,38
810,10000810,ES,2019-03-10,23,28,28
811,10000811,IT,2019-03-25,4,341,29
812,10000812,SE,2019-03-02,0,102,23
813,10000813,SE,2019-03-15,0,20,26
814,10000814,ES,2019-03-13,3,30,35
815,10000815,SE,2019-03-11,0,91,34
816,10000816,IT,2019-03-28,0,23,37
817,10000817,IT,2019-03-29,0,19,17
818,10000818,IT,2019-03-14,6,30,20
819,10000819,SE,2019-03-08,0,29,15
820,10000820,SE,2019-03-08,0,29,22
821,10000821,GB,2019-03-19,9,8,37
822,10000822,IT,2019-03-28,0,97,18
823,10000823,SE,2019-03-25,14,6,15
824,10000824,IT,2019-03-20,6,13,45
825,10000825,GB,2019-03-11,11,6,2
826,10000826,ES,2019-03-29,0,13,39
827,10000827,IT,2019-03-10,0,0,9
828,10000828,SE,2019-03-07,113,174,27
829,10000829,IT,2019-03-11,13,52,31
830,10000830,SE,2019-03-21,0,23,28
831,10000831,GB,2019-03-13,0,11,38
832,10000832,ES,2019-03-15,0,0,30
833,10000833,FR,2019-04-01,1,3,292
834,10000834,GB,2019-03-11,3,1,16
835,10000835,ES,2019-03-16,0,0,30
836,10000836,IT,2019-03-30,0,28,38
837,10000837,FR,2019-03-19,4,20,16
838,10000838,IT,2019-03-23,0,21,15
839,10000839,IT,2019-03-25,3,13,21
840,10000840,IT,2019-03-19,0,19,28
841,10000841,FR,2019-03-30,5,15,21
842,10000842,GB,2019-03-06,82,32,7
843,10000843,IT,2019-03-28,0,33,32
844,10000844,IT,2019-03-16,19,24,35
845,10000845,IT,2019-03-20,2,15,15
846,10000846,IT,2019-03-25,7,3,31
847,10000847,IT,2019-03-06,0,18,41
848,10000848,ES,2019-03-27,4,3,38
849,10000849,SE,2019-03-21,0,24,26
850,10000850,IT,2019-03-13,0,79,46
851,10000851,IT,2019-03-31,0,58,19
852,10000852,SE,2019-03-02,0,26,24
853,10000853,IT,2019-03-27,3,108,29
854,10000854,GB,2019-03-25,0,40,38
855,10000855,ES,2019-03-13,15,15,25
856,10000856,IT,2019-03-18,0,199,41
857,10000857,IT,2019-03-11,0,32,34
858,10000858,IT,2019-03-27,0,20,20
859,10000859,IT,2019-03-17,1,750,43
860,10000860,FR,2019-03-22,11,2,21
861,10000861,GB,2019-03-28,0,47,25
862,10000862,GB,2019-03-18,0,50,29
863,10000863,SE,2019-03-23,440,50,33
864,10000864,SE,2019-03-13,0,70,33
865,10000865,ES,2019-03-07,0,8,9
866,10000866,ES,2019-03-19,0,12,40
867,10000867,GB,2019-03-22,0,11,4
868,10000868,GB,2019-03-12,2,14,15
869,10000869,IT,2019-03-26,0,55,19
870,10000870,SE,2019-03-18,0,58,37
871,10000871,SE,2019-03-21,2,3,288
872,10000872,IT,2019-03-17,6,50,42
873,10000873,IT,2019-04-01,0,50,21
874,10000874,GB,2019-03-08,0,191,30
875,10000875,GB,2019-03-23,5,5,9
876,10000876,IT,2019-04-02,0,30,5
877,10000877,IT,2019-03-08,2,196,33
878,10000878,SE,2019-03-12,0,23,22
879,10000879,SE,2019-03-18,0,31,38
880,10000880,GB,2019-03-28,0,21,38
881,10000881,IT,2019-03-29,0,44,19
882,10000882,IT,2019-03-18,0,2,1222
883,10000883,IT,2019-03-30,0,69,28
884,10000884,IT,2019-03-16,0,69,26
885,10000885,IT,2019-03-23,0,0,18
886,10000886,ES,2019-03-31,0,10,24
887,10000887,ES,2019-03-20,7,74,34
888,10000888,IT,2019-03-17,2,1,283
889,10000889,SE,2019-03-14,2,2,274
890,10000890,IT,2019-03-14,0,81,18
891,10000891,IT,2019-03-22,0,69,29
892,10000892,IT,2019-03-02,0,20,34
893,10000893,GB,2019-03-25,53,11,33
894,10000894,GB,2019-04-02,0,9,19
895,10000895,SE,2019-03-29,2,0,7
896,10000896,IT,2019-03-15,0,95,42
897,10000897,IT,2019-03-06,0,0,20
898,10000898,ES,2019-03-18,16,24,34
899,10000899,SE,2019-03-30,1,19,27
900,10000900,ES,2019-03-22,0,27,37
901,10000901,ES,2019-03-18,0,87,34
902,10000902,FR,2019-03-28,0,32,26
903,10000903,IT,2019-03-18,0,35,26
904,10000904,IT,2019-03-18,0,84,29
905,10000905,GB,2019-03-21,0,13,7
906,10000906,GB,2019-03-26,7,6,23
907,10000907,FR,2019-03-31,0,17,17
908,10000908,ES,2019-03-11,1,45,34
909,10000909,IT,2019-03-28,5,43,16
910,10000910,ES,2019-03-31,0,35,15
911,10000911,IT,2019-03-31,0,22,12
912,10000912,SE,2019-03-22,0,131,28
913,10000913,SE,2019-03-14,0,20,31
914,10000914,IT,2019-03-29,0,29,26
915,10000915,GB,2019-03-30,0,1,296
916,10000916,IT,2019-03-08,2,0,3
917,10000917,GB,2019-03-30,12,15,19
918,10000918,ES,2019-03-26,7,7,18
919,10000919,FR,2019-03-19,0,31,28
920,10000920,SE,2019-03-25,0,29,4
921,10000921,SE,2019-03-13,0,149,25
922,10000922,IT,2019-03-14,0,20,23
923,10000923,ES,2019-03-13,12,146,22
924,10000924,IT,2019-03-21,2,18,5
925,10000925,IT,2019-03-27,0,116,25
926,10000926,IT,2019-04-02,0,26,42
927,10000927,IT,2019-03-07,2,2,37
928,10000928,SE,2019-03-27,10,57,25
929,10000929,IT,2019-03-20,9,82,29
930,10000930,IT,2019-04-01,0,26,30
931,10000931,SE,2019-03-25,0,15,21
932,10000932,IT,2019-03-17,0,152,46
933,10000933,SE,2019-03-24,0,18,12
934,10000934,IT,2019-03-22,0,30,31
935,10000935,GB,2019-03-20,2,48,35
936,10000936,IT,2019-03-21,0,34,31
937,10000937,IT,2019-03-21,0,78,35
938,10000938,IT,2019-03-08,2,5,37
939,10000939,IT,2019-03-06,0,43,34
940,10000940,ES,2019-03-09,0,22,32
941,10000941,GB,2019-03-14,0,31,5
942,10000942,GB,2019-03-12,0,34,35
943,10000943,FR,2019-03-05,5,19,28
944,10000944,IT,2019-03-11,0,18,12
945,10000945,SE,2019-03-21,0,47,37
946,10000946,IT,2019-03-19,1,51,17
947,10000947,SE,2019-03-15,0,44,37
948,10000948,IT,2019-03-24,0,50,8
949,10000949,IT,2019-04-02,2,1,42
950,10000950,GB,2019-03-09,2,28,30
951,10000951,IT,2019-03-28,2,1,330
952,10000952,GB,2019-03-25,0,73,15
953,10000953,ES,2019-03-10,6,1,32
954,10000954,IT,2019-03-22,0,36,19
955,10000955,IT,2019-03-26,0,49,44
956,10000956,ES,2019-03-14,0,59,24
957,10000957,IT,2019-04-01,0,50,46
958,10000958,IT,2019-03-27,0,19,46
959,10000959,SE,2019-03-28,69,12,35
960,10000960,IT,2019-03-25,0,35,25
961,10000961,IT,2019-03-08,2,4,12
962,10000962,IT,2019-03-17,3,135,42
963,10000963,SE,2019-03-06,11,18,8
964,10000964,IT,2019-03-14,0,27,28
965,10000965,GB,2019-03-30,0,29,40
966,10000966,GB,2019-03-15,9,15,24
967,10000967,SE,2019-03-24,0,21,33
968,10000968,IT,2019-03-09,1,35,26
969,10000969,IT,2019-03-08,0,69,37
970,10000970,IT,2019-04-02,0,20,39
971,10000971,GB,2019-03-18,3,0,20
972,10000972,FR,2019-03-04,0,203,32
973,10000973,IT,2019-03-03,0,41,45
974,10000974,SE,2019-03-19,0,17,40
975,10000975,IT,2019-03-08,0,66,39
976,10000976,SE,2019-03-28,0,15,10
977,10000977,IT,2019-03-13,1,71,41
978,10000978,IT,2019-04-01,0,22,25
979,10000979,IT,2019-03-30,0,27,29
980,10000980,IT,2019-03-08,16,119,41
981,10000981,IT,2019-03-19,0,51,36
982,10000982,IT,2019-03-26,0,52,34
983,10000983,SE,2019-03-14,0,111,34
984,10000984,SE,2019-03-03,2,0,2
985,10000985,SE,2019-03-13,0,15,40
986,10000986,GB,2019-03-24,0,18,28
987,10000987,IT,2019-03-18,0,22,23
988,10000988,IT,2019-03-28,0,44,29
989,10000989,GB,2019-03-25,0,9,9
990,10000990,FR,2019-03-18,2,36,36
991,10000991,SE,2019-03-22,0,77,31
992,10000992,GB,2019-03-17,4,23,15
993,10000993,IT,2019-03-27,0,44,6
994,10000994,SE,2019-03-13,0,23,27
995,10000995,IT,2019-03-30,0,121,41
996,10000996,ES,2019-03-04,0,19,12
997,10000997,IT,2019-03-05,2,81,44
998,10000998,GB,2019-03-21,0,63,23
999,10000999,SE,2019-03-23,0,36,20
1000,10001000,SE,2019-03-28,0,49,40
1001,10001001,IT,2019-04-01,5,16,16
1002,10001002,GB,2019-03-16,0,297,22
1003,10001003,IT,2019-03-17,0,224,42
1004,10001004,IT,2019-03-23,0,68,23
1005,10001005,IT,2019-03-13,7,57,28
1006,10001006,GB,2019-03-23,0,135,30
1007,10001007,SE,2019-03-23,29,13,39
1008,10001008,IT,2019-03-28,0,34,41
1009,10001009,ES,2019-03-25,3,22,34
1010,10001010,ES,2019-03-21,1,30,37
1011,10001011,GB,2019-03-05,0,34,26
1012,10001012,ES,2019-03-05,2,23,24
1013,10001013,ES,2019-03-10,0,0,30
1014,10001014,IT,2019-03-31,0,18,34
1015,10001015,IT,2019-03-15,22,164,22
1016,10001016,FR,2019-03-31,2,42,23
1017,10001017,GB,2019-03-19,4,59,30
1018,10001018,IT,2019-03-14,0,42,30
1019,10001019,IT,2019-03-18,4,199,42
1020,10001020,IT,2019-03-27,0,319,44
1021,10001021,GB,2019-03-14,0,28,22
1022,10001022,IT,2019-03-10,0,52,35
1023,10001023,GB,2019-03-13,4,13,21
1024,10001024,ES,2019-03-19,0,3,499
1025,10001025,IT,2019-03-13,0,154,44
1026,10001026,ES,2019-03-26,0,192,38
1027,10001027,GB,2019-03-04,0,26,25
1028,10001028,FR,2019-03-17,1,16,37
1029,10001029,IT,2019-03-17,0,142,44
1030,10001030,SE,2019-03-14,0,109,29
1031,10001031,FR,2019-03-03,1,44,34
1032,10001032,IT,2019-03-14,0,364,32
1033,10001033,GB,2019-03-11,0,9,13
1034,10001034,SE,2019-03-12,0,125,29
1035,10001035,SE,2019-03-18,0,24,20
1036,10001036,ES,2019-04-02,0,13,21
1037,10001037,IT,2019-03-20,0,85,11
1038,10001038,IT,2019-03-12,0,139,26
1039,10001039,GB,2019-04-01,0,12,16
1040,10001040,GB,2019-03-05,0,10,11
1041,10001041,IT,2019-03-10,0,39,24
1042,10001042,IT,2019-03-06,0,57,25
1043,10001043,IT,2019-03-24,0,99,40
1044,10001044,IT,2019-04-01,0,34,20
1045,10001045,FR,2019-03-15,2,38,25
1046,10001046,GB,2019-03-16,0,16,7
1047,10001047,IT,2019-03-23,0,0,20
1048,10001048,GB,2019-04-01,4,10,13
1049,10001049,IT,2019-04-01,0,50,30
1050,10001050,FR,2019-03-05,8,39,28
1051,10001051,IT,2019-03-16,0,24,27
1052,10001052,IT,2019-03-09,0,0,19
1053,10001053,SE,2019-03-20,0,33,21
1054,10001054,IT,2019-03-07,0,1,280
1055,10001055,ES,2019-03-19,5,1,15
1056,10001056,GB,2019-03-13,0,15,19
1057,10001057,GB,2019-03-27,2,6,21
1058,10001058,GB,2019-04-02,0,9,37
1059,10001059,SE,2019-03-29,2,30,9
1060,10001060,IT,2019-03-14,0,51,32
1061,10001061,SE,2019-03-14,0,21,20
1062,10001062,IT,2019-03-16,0,63,46
1063,10001063,ES,2019-03-23,2,25,26
1064,10001064,ES,2019-04-02,0,19,30
1065,10001065,GB,2019-03-28,0,55,20
1066,10001066,SE,2019-04-01,0,14,29
1067,10001067,GB,2019-03-18,481,39,40
1068,10001068,IT,2019-03-13,0,41,46
1069,10001069,IT,2019-03-31,0,102,27
1070,10001070,SE,2019-03-18,14,120,34
1071,10001071,ES,2019-03-13,0,22,13
1072,10001072,IT,2019-03-29,0,55,27
1073,10001073,IT,2019-03-08,0,131,34
1074,10001074,GB,2019-03-09,7,83,29
1075,10001075,ES,2019-03-18,0,104,33
1076,10001076,GB,2019-03-30,0,28,32
1077,10001077,IT,2019-03-18,0,22,21
1078,10001078,FR,2019-03-17,0,18,39
1079,10001079,GB,2019-03-27,0,10,11
1080,10001080,IT,2019-03-20,0,50,4
1081,10001081,ES,2019-03-06,0,32,40
1082,10001082,IT,2019-03-26,0,95,36
1083,10001083,IT,2019-03-17,0,52,22
1084,10001084,SE,2019-03-13,0,98,4
1085,10001085,ES,2019-03-13,0,0,30
1086,10001086,IT,2019-03-25,0,28,41
1087,10001087,SE,2019-03-14,1,89,25
1088,10001088,IT,2019-04-01,0,0,18
1089,10001089,GB,2019-03-02,36,0,5
1090,10001090,GB,2019-03-25,0,19,34
1091,10001091,ES,2019-03-14,0,43,39
1092,10001092,IT,2019-03-26,0,192,33
1093,10001093,SE,2019-03-13,0,14,27
1094,10001094,IT,2019-03-21,0,53,38
1095,10001095,FR,2019-03-08,0,45,10
1096,10001096,IT,2019-03-12,5,6,25
1097,10001097,ES,2019-03-24,2,10,17
1098,10001098,SE,2019-03-29,0,56,13
1099,10001099,IT,2019-03-11,2,6,39
1100,10001100,ES,2019-03-23,0,0,30
1101,10001101,SE,2019-03-18,0,30,28
1102,10001102,IT,2019-03-14,3,9,18
1103,10001103,ES,2019-03-19,0,55,4
1104,10001104,SE,2019-03-30,0,69,21
1105,10001105,SE,2019-03-18,0,69,14
1106,10001106,ES,2019-04-01,0,26,37
1107,10001107,GB,2019-03-09,5,33,14
1108,10001108,IT,2019-03-08,0,177,40
1109,10001109,GB,2019-03-27,0,58,38
1110,10001110,IT,2019-03-29,0,37,35
1111,10001111,SE,2019-03-07,0,36,39
1112,10001112,ES,2019-03-05,0,0,30
1113,10001113,IT,2019-03-06,3,34,23
1114,10001114,IT,2019-03-16,0,91,23
1115,10001115,ES,2019-03-28,0,33,23
1116,10001116,FR,2019-03-31,65,216,29
1117,10001117,SE,2019-03-24,0,26,15
1118,10001118,GB,2019-03-15,0,14,12
1119,10001119,FR,2019-03-30,0,155,39
1120,10001120,SE,2019-03-28,0,58,29
1121,10001121,IT,2019-03-19,0,51,33
1122,10001122,IT,2019-03-09,19,79,45
1123,10001123,IT,2019-03-13,0,0,25
1124,10001124,ES,2019-03-11,4,120,33
1125,10001125,IT,2019-03-18,0,20,3
1126,10001126,IT,2019-03-14,0,22,35
1127,10001127,SE,2019-03-08,2,9,14
1128,10001128,IT,2019-03-27,0,93,34
1129,10001129,ES,2019-04-01,0,8,39
1130,10001130,GB,2019-03-21,0,68,15
1131,10001131,ES,2019-03-05,0,60,22
1132,10001132,IT,2019-03-04,0,195,33
1133,10001133,IT,2019-04-02,0,21,14
1134,10001134,IT,2019-03-27,0,65,46
1135,10001135,IT,2019-03-19,0,32,44
1136,10001136,GB,2019-03-24,0,17,16
1137,10001137,IT,2019-03-23,0,43,43
1138,10001138,FR,2019-03-29,2,0,21
1139,10001139,IT,2019-03-20,0,47,34
1140,10001140,SE,2019-03-11,2,0,12
1141,10001141,FR,2019-03-24,0,25,37
1142,10001142,IT,2019-03-11,0,67,35
1143,10001143,FR,2019-03-30,52,31,31
1144,10001144,IT,2019-03-11,0,0,17
1145,10001145,GB,2019-03-29,3,43,22
1146,10001146,ES,2019-03-04,12,15,7
1147,10001147,GB,2019-04-01,0,15,21
1148,10001148,SE,2019-03-06,0,51,25
1149,10001149,IT,2019-03-25,0,81,45
1150,10001150,IT,2019-04-01,0,22,32
1151,10001151,GB,2019-03-07,6,52,14
1152,10001152,IT,2019-03-10,5,5,37
1153,10001153,SE,2019-03-31,0,59,24
1154,10001154,SE,2019-03-06,0,66,33
1155,10001155,IT,2019-03-12,5,24,39
1156,10001156,IT,2019-03-17,18,19,37
1157,10001157,SE,2019-03-23,0,33,9
1158,10001158,GB,2019-03-21,28,29,33
1159,10001159,IT,2019-03-30,0,78,12
1160,10001160,IT,2019-03-05,0,35,19
1161,10001161,IT,2019-03-12,0,18,35
1162,10001162,SE,2019-03-02,61,46,39
1163,10001163,ES,2019-03-29,0,9,22
1164,10001164,IT,2019-03-19,0,97,40
1165,10001165,GB,2019-03-02,5,3,16
1166,10001166,SE,2019-03-10,0,51,24
1167,10001167,IT,2019-03-30,0,65,17
1168,10001168,IT,2019-03-02,0,81,46
1169,10001169,ES,2019-03-03,0,214,39
1170,10001170,IT,2019-03-17,4,23,42
1171,10001171,SE,2019-03-30,0,28,23
1172,10001172,IT,2019-03-26,0,20,37
1173,10001173,SE,2019-03-25,0,15,28
1174,10001174,IT,2019-03-18,7,63,36
1175,10001175,IT,2019-03-29,0,0,21
1176,10001176,GB,2019-04-01,0,9,19
1177,10001177,GB,2019-03-23,0,10,32
1178,10001178,IT,2019-03-15,0,134,41
1179,10001179,IT,2019-03-21,0,91,29
1180,10001180,IT,2019-03-28,0,109,33
1181,10001181,GB,2019-03-04,0,147,33
1182,10001182,IT,2019-03-22,0,22,20
1183,10001183,SE,2019-03-07,91,24,37
1184,10001184,ES,2019-03-29,0,60,14
1185,10001185,IT,2019-03-19,0,85,33
1186,10001186,IT,2019-03-02,1,2,284
1187,10001187,IT,2019-03-14,0,52,20
1188,10001188,GB,2019-03-06,0,23,24
1189,10001189,SE,2019-03-19,0,33,27
1190,10001190,GB,2019-03-12,0,11,27
1191,10001191,FR,2019-03-24,0,27,18
1192,10001192,IT,2019-03-15,0,36,38
1193,10001193,GB,2019-03-15,1,102,40
1194,10001194,GB,2019-03-17,0,14,16
1195,10001195,IT,2019-03-26,0,44,32
1196,10001196,IT,2019-03-07,0,36,14
1197,10001197,IT,2019-03-26,5,74,44
1198,10001198,IT,2019-03-04,5,6,17
1199,10001199,GB,2019-03-27,2,1,18
1200,10001200,IT,2019-03-23,7,34,38
1201,10001201,FR,2019-04-02,3,5,24
1202,10001202,GB,2019-03-12,0,38,31
1203,10001203,SE,2019-03-28,0,40,40
1204,10001204,ES,2019-03-22,0,0,30
1205,10001205,SE,2019-03-08,0,16,12
1206,10001206,IT,2019-03-31,0,18,10
1207,10001207,ES,2019-03-12,0,0,30
1208,10001208,IT,2019-03-24,0,22,10
1209,10001209,IT,2019-03-28,0,22,30
1210,10001210,IT,2019-04-02,5,10,5
1211,10001211,GB,2019-03-20,0,23,10
1212,10001212,ES,2019-03-20,0,9,19
1213,10001213,IT,2019-03-18,0,90,19
1214,10001214,GB,2019-03-17,0,35,33
1215,10001215,SE,2019-03-31,0,20,19
1216,10001216,IT,2019-03-07,0,56,19
1217,10001217,IT,2019-03-12,2,14,40
1218,10001218,GB,2019-03-23,20,18,39
1219,10001219,IT,2019-03-13,7,22,28
1220,10001220,IT,2019-03-04,42,69,45
1221,10001221,IT,2019-03-30,0,47,32
1222,10001222,IT,2019-03-31,0,25,37
1223,10001223,GB,2019-03-03,0,176,29
1224,10001224,GB,2019-03-15,7,12,21
1225,10001225,IT,2019-03-15,7,3,11
1226,10001226,IT,2019-03-05,0,64,45
1227,10001227,IT,2019-03-21,0,26,43
1228,10001228,IT,2019-03-27,6,70,45
1229,10001229,GB,2019-03-14,0,26,27
1230,10001230,SE,2019-03-11,0,30,39
1231,10001231,GB,2019-03-31,0,26,21
1232,10001232,IT,2019-03-28,0,61,26
1233,10001233,SE,2019-03-07,2,4,11
1234,10001234,SE,2019-03-26,6,7,38
1235,10001235,SE,2019-03-25,0,18,17
1236,10001236,IT,2019-03-14,0,68,40
1237,10001237,GB,2019-03-06,2,9,39
1238,10001238,IT,2019-03-11,0,19,26
1239,10001239,IT,2019-03-02,0,38,24
1240,10001240,GB,2019-03-24,0,55,29
1241,10001241,IT,2019-03-14,0,125,18
1242,10001242,ES,2019-03-02,0,0,30
1243,10001243,IT,2019-03-05,8,11,24
1244,10001244,IT,2019-03-26,0,56,40
1245,10001245,ES,2019-03-28,0,45,16
1246,10001246,IT,2019-03-21,0,26,27
1247,10001247,IT,2019-03-20,0,127,33
1248,10001248,IT,2019-03-15,0,25,18
1249,10001249,IT,2019-03-21,0,153,45
1250,10001250,IT,2019-03-08,0,187,30
1251,10001251,GB,2019-03-06,132,6,32
1252,10001252,SE,2019-03-15,0,56,25
1253,10001253,GB,2019-03-20,0,48,38
1254,10001254,IT,2019-03-04,1,108,44
1255,10001255,IT,2019-03-29,3,38,45
1256,10001256,ES,2019-03-18,0,9,16
